date,tvl_base,staking,liquidstaking,borrowed,total
2024-08-28,77944448083,6600366747,39259077365,15817074171,139620966366
2024-08-29,78406261191,6597921719,40254723717,15964469241,141223375868
2024-08-30,78436389136,6537244066,40092210049,15943809424,141009652675
2024-08-31,78284021711,6508373881,40305494503,15879588339,140977478434
2024-09-01,78067674414,6421816526,40122412262,15855303214,140467206416
2024-09-02,76380211776,6185916375,38772921624,15589560606,136928610381
2024-09-03,78472045736,6423413689,40498933519,15931846415,141326239359
2024-09-04,76474271781,6191676923,39085924173,15850282366,137602155243
2024-09-05,77240202358,6270909478,39370492078,15923273788,138804877702
2024-09-06,75653883285,6044189142,37937125312,15482546640,135117744379
2024-09-07,72193884474,5817122666,35622618017,14880706771,128514331928
2024-09-08,73474633921,5902398771,36429325985,15043410730,130849769407
2024-09-09,74382755145,6176494991,37213979902,15213110998,132986341036
2024-09-10,76453954601,6489689664,38270567823,15612145930,136826358018
2024-09-11,76950955832,6613862326,38498493113,15462728642,137526039913
2024-09-12,76425276776,6522897197,37886143470,15533918441,136368235884
2024-09-13,77151690426,6330761212,38223690580,15526443506,137232585724
2024-09-14,79667179051,6570776046,39845473539,15919312574,142002741210
2024-09-15,78964671749,6527689821,39345639328,15912555862,140750556760
2024-09-16,77544139308,6472351916,38216907215,15782866953,138016265392
2024-09-17,75771879892,6382017577,37358954559,15987723121,135500575149
2024-09-18,77454105184,6621645935,38252261181,16160992351,138489004651
2024-09-19,77463866774,6912966662,38344048300,16150928168,138871809904
2024-09-20,80349571192,7200966528,40299276570,16512881127,144362695417
2024-09-21,82350232587,7595763525,41740611677,16490725421,148177333210
2024-09-22,82955051202,7710421537,42061186218,16622595597,149349254554
2024-09-23,82292907036,7421689405,41520433340,16601702315,147836732096
2024-09-24,84126591628,7748608645,43177017000,17227797723,152280014996
2024-09-25,84783912736,7888170265,43685515280,17432594202,153790192483
2024-09-26,83239750258,7832247583,42867895707,17258847589,151198741137
2024-09-27,85328341456,8107985796,44177673566,17339431430,154953432248
2024-09-28,86457347497,8418790872,44974207316,17561154425,157411500110
2024-09-29,85912658876,8277308365,44526640584,17561982492,156278590317
2024-09-30,85955724995,8293050808,44454682672,17571731327,156275189802
2024-10-01,84227723495,8002644856,43641576310,17442280626,153314225287
2024-10-02,80970118301,7480772952,41226190748,16850562864,146527644865
2024-10-03,78646696047,7331304615,39586347334,16588416872,142152764868
2024-10-04,78384068214,7210228220,39270249883,16519448245,141383994562
2024-10-05,80347177894,7571672322,40622168849,16796017317,145337036382
2024-10-06,80045086689,7527956766,40436773385,16755170897,144764987737
2024-10-07,79588732566,7618041816,40828003931,16937546639,144972324952
2024-10-08,80092835006,8148904885,41057337731,17055422601,146354500223
2024-10-09,79274840955,7938892847,40912351826,17215402617,145341488245
2024-10-10,77694521221,7791191272,39652554845,17309445650,142447712988
2024-10-11,77557436096,7729943589,39694313117,17267232926,142248925728
2024-10-12,80259984401,8084056522,41046945196,17294150649,146685136768
2024-10-13,81312280615,8128907338,41658074848,17325906083,148425168884
2024-10-14,81043181408,7868303397,41566394543,17346641263,147824520611
2024-10-15,84575085400,8216084326,44125314173,18017569679,154934053578
2024-10-16,83606239340,8065560451,43661990277,17934609124,153268399192
2024-10-17,83549392254,8118590392,44149213786,18001824340,153819020772
2024-10-18,82336394591,8764912528,43805826677,17886927653,152794061449
2024-10-19,83110477061,9264156575,44644226546,18238188011,155257048193
2024-10-20,83167450749,9331000103,44791229745,18303676198,155593356795
2024-10-21,85219914010,9541660817,46481938558,18672733660,159916247045
2024-10-22,85335979746,9323266877,45518346610,18491430248,158669023481
2024-10-23,85331773423,9230378167,45100637840,18563609095,158226398525
2024-10-24,83317948526,8804281732,43380756066,18297679537,153800665861
2024-10-25,84681112234,8871815718,44111280104,18503846334,156168054390
2024-10-26,82380985591,8369263306,42799826477,18257554979,151807630353
2024-10-27,82690772991,8246137039,42943638173,18293047794,152173595997
2024-10-28,82776314522,8402861209,43581480666,18452437314,153213093711
2024-10-29,84235458190,8590620111,44483893686,18879326791,156189298778
2024-10-30,86203832912,8806369255,45631902716,19267156996,159909261879
2024-10-31,86658128502,8780036760,45943833247,19366166864,160748165373
2024-11-01,83635385912,8445981936,43546048384,18957705250,154585121482
2024-11-02,83518811120,8309767340,43386028038,18777139007,153991745505
2024-11-03,83051405209,8079226118,42936045103,18758798268,152825474698
2024-11-04,82377336866,7970084862,42425348063,18668173465,151440943256
2024-11-05,80570054603,7689533456,41255783088,18409195740,147924566887
2024-11-06,82311636292,7999559076,42264031321,18591966819,151167193508
2024-11-07,89429235326,9025963842,47450218444,19888953408,165794371020
2024-11-08,92166499506,9598581813,50181286948,20719622545,172665990812
2024-11-09,93523983556,9603267945,51413885092,20967032501,175508169094
2024-11-10,96597689864,9945505053,53859353966,21403131531,181805680414
2024-11-11,99137731620,10194710073,55424915939,21808325611,186565683243
2024-11-12,103745957257,10403935921,58178856091,22466757853,194795507122
2024-11-13,103239112080,10013496381,57099715713,22278781431,192631105605
2024-11-14,101835335140,9867616360,55771554382,22185301997,189659807879
2024-11-15,99358124053,9440847125,53739358709,21915091870,184453421757
2024-11-16,101503057799,9809998998,54636347422,22571045634,188520449853
2024-11-17,102473105526,9947230031,55339930018,22646722667,190406988242
2024-11-18,101971331163,9851431335,55025465546,22649286260,189497514304
2024-11-19,104507732394,10265665288,56700656011,23201377488,194675431181
2024-11-20,103232038677,10008236478,55756050723,22900621487,191896947365
2024-11-21,102924119600,9945406344,55252700832,23003945341,191126172117
2024-11-22,109657625949,10387961605,60252269520,24043178995,204341036069
2024-11-23,110120181544,10418226861,59952681171,24184034748,204675124324
2024-11-24,111855790597,10875815792,61250422992,24611595420,208593624801
2024-11-25,111424902332,10970776627,60581499340,24456744434,207433922733
2024-11-26,109930670875,10938059894,60361642497,24641235846,205871609112
2024-11-27,108449317835,10906923013,59235583709,24524508781,203116333338
2024-11-28,116853473801,11920460027,64778070244,25976750014,219528754086
2024-11-29,115661957716,11657796812,63632201501,25788256082,216740212111
2024-11-30,117363422127,11941439652,64410028690,26279319983,219994210452
2024-12-01,119671978478,12348024395,66151843004,26730797214,224902643091
2024-12-02,120126610119,12564586093,66255951897,26799572249,225746720358
2024-12-03,118537787112,12880021078,64510193550,26721351222,222649352962
2024-12-04,126683633215,13559625426,65222107597,27020899724,232486265962
2024-12-05,125358201702,14070165665,68095240207,28003439431,235527047005
2024-12-06,124307933699,13840335342,67760155229,28255231074,234163655344
2024-12-07,129558622546,15000337431,70699133651,29200462624,244458556252
2024-12-08,129790595170,14838968010,70872329346,29114370715,244616263241
2024-12-09,129664397280,15166650593,70854799734,29429744995,245115592602
2024-12-10,120033930108,13452330489,65068014439,28173018055,226727293091
2024-12-11,120013094693,13376159420,64070087012,28077598340,225536939465
2024-12-12,126616298127,14399363371,68195202086,29007126703,238217990287
2024-12-13,127843552973,14809137817,68824116397,29352818798,240829625985
2024-12-14,128874960838,14871719315,69276621720,29766329502,242789631375
2024-12-15,127930968403,14395752072,68288086402,29796112186,240410919063
2024-12-16,130843560548,14883666717,68925442293,29891553054,244544222612
2024-12-17,133054922111,14863834521,70042983324,30144540943,248106280899
2024-12-18,130294728883,14219978450,68357139467,29658394169,242530240969
2024-12-19,123597470336,13395911438,64300806857,28724736363,230018924994
2024-12-20,117658829630,12137319339,60148146768,27525072618,217469368355
2024-12-21,117932440775,12288930740,60668571498,27667548490,218557491503
2024-12-22,114601520974,11651321311,57819367261,27110791675,211183001221
2024-12-23,113819824747,11601848442,57196741883,27020149005,209638564077
2024-12-24,117512242177,12631682074,60023103248,27692339479,217859366978
2024-12-25,120615169031,12938753001,61414328745,28333944711,223302195488
2024-12-26,120604763066,12773954125,61098555663,28283169025,222760441879
2024-12-27,116314362016,11942066352,58054981287,27486259265,213797668920
2024-12-28,115933747653,11834534273,57786938419,27619425383,213174645728
2024-12-29,118234779618,12324459305,59537101218,28049087690,218145427831
2024-12-30,116664570702,11840336378,58464450723,27555535182,214524892985
2024-12-31,115900396594,11837490159,58738771252,27307373455,213784031460
2025-01-01,115433180587,11969917093,58290591282,27167966719,212861655681
2025-01-02,117151232521,12335921617,58904923989,27586827918,215978906045
2025-01-03,119934577170,12637730813,60700320314,27801543464,221074171761
2025-01-04,124137492446,13306430032,63852700934,28358627918,229655251330
2025-01-05,125390513595,13317114020,64588684672,28711183805,232007496092
2025-01-06,125074119825,13247023261,64231849939,28640539975,231193533000
2025-01-07,126705028891,13184542637,65255631136,29027043948,234172246612
2025-01-08,118491106809,11691223134,60073042671,27828206487,218083579101
2025-01-09,116674334914,11587560996,59115332297,27479232944,214856461151
2025-01-10,113611615173,11148304601,56978762261,26933833240,208672515275
2025-01-11,115876941751,11275376258,57795879982,27224105222,212172303213
2025-01-12,116421841155,11312713114,58106843653,27264530755,213105928677
2025-01-13,115284156473,11148028869,57202878744,27049462091,210684526177
2025-01-14,112832996310,10950731770,55574659956,26525944406,205884332442
2025-01-15,116028215160,11365766910,57386537114,27289672954,212070192138
2025-01-16,122171437234,12149323306,61212740219,28332783186,223866283945
2025-01-17,119897284990,11968022881,59798915075,27981411123,219645634069
2025-01-18,124903754141,12599351459,63044017038,29030297591,229577420229
2025-01-19,121884529762,11765784469,61639978340,28607185014,223897477585
2025-01-20,119133963183,11158235742,60182935122,28274766897,218749900944
2025-01-21,120065659072,11263748513,60767465303,28466989879,220563862767
2025-01-22,122847893161,11646459168,61702191439,28861548297,225058092065
2025-01-23,121613650519,11235968328,60986017482,27013941968,220849578297
2025-01-24,122641143369,11231489279,61814912024,28808212551,224495757223
2025-01-25,122324367236,11049906413,61457051182,28688263370,223519588201
2025-01-26,123202176741,11185707540,62220292909,28674939705,225283116895
2025-01-27,121015168430,10915593383,60757045267,28322747661,221010554741
2025-01-28,117755785880,10594968507,58764685096,27836993628,214952433111
2025-01-29,115474573208,10138785281,56966252609,27484566180,210064177278
2025-01-30,117565773142,10473014317,58089742028,27778169178,213906698665
2025-01-31,120770548520,10837641767,60201829168,28508526021,220318545476
2025-02-01,119699752961,11099450469,60540757208,28471486856,219811447494
2025-02-02,115180832556,10087258674,57140323875,27638528067,210046943172
2025-02-03,106854399609,8611531478,51617327219,25943750438,193027008744
2025-02-04,109698236161,9272782979,53186471932,25834318081,197991809153
2025-02-05,105980362917,8852505509,50736347957,25126858310,190696074693
2025-02-06,106742776935,8638645725,50947923287,25109135307,191438481254
2025-02-07,106414877238,8306212112,49133004063,24739580614,188593674027
2025-02-08,105966339174,8256682263,48725620474,24821027746,187769669657
2025-02-09,106744398309,8438867082,48805239313,24710549132,188699053836
2025-02-10,106779485490,8420826912,48978131903,24533337437,188711781742
2025-02-11,108317242415,8693216375,49241536752,24686204970,190938200512
2025-02-12,107009687313,8556777493,48352675358,24567013402,188486153566
2025-02-13,110758738918,8888144853,51200684466,25218339162,196065907399
2025-02-14,109299205682,8743660962,50288878020,25078456747,193410201411
2025-02-15,110285079887,8864275423,51185194331,25328929843,195663479484
2025-02-16,109829597543,8688862584,50682019089,25212890247,194413369463
2025-02-17,108928789446,8690515671,49930655402,25036674586,192586635105
2025-02-18,108758639449,8701596835,50344468418,25212187576,193016892278
2025-02-19,107055349044,8338088048,49026313219,24781174019,189200924330
2025-02-20,108944617693,8418994309,49808345594,25111399676,192283357272
2025-02-21,110282272317,8693348132,50840595996,25486894984,195303111429
2025-02-22,106904170626,8452232400,49328407744,25427724901,190112535671
2025-02-23,108973673958,8613728487,51001450810,25775231435,194364084690
2025-02-24,110271151206,8531135195,51639953515,26121676365,196563916281
2025-02-25,102457180904,7620902133,45631032257,24544441116,180253556410
2025-02-26,100646557435,7642780476,45313469294,24299561441,177902368646
2025-02-27,95999706379,7608628293,42755262984,23672950089,170036547745
2025-02-28,95767682799,7514345459,42580716334,23192633377,169055377969
2025-03-01,96078545762,7505059037,42483690031,22849564286,168916859116
2025-03-02,96459360507,7429025039,42220501773,22824192335,168933079654
2025-03-03,104683076037,8065879686,48133253699,24291811211,185174020633
2025-03-04,94620245363,7081005190,41100256588,22531411209,165332918350
2025-03-05,95130633816,7206067743,41144296440,22484837168,165965835167
2025-03-06,98149468150,7563524022,42867902167,23069727158,171650621497
2025-03-07,95859112557,7287997830,40910020528,22616938794,166674069709
2025-03-08,95272201599,7147666319,40926559962,22542719678,165889147558
2025-03-09,95867263634,7107578682,41692160479,22892371297,167559374092
2025-03-10,90237903538,6611217005,38346511655,21887620570,157083252768
2025-03-11,86383670493,6298614311,35455236650,20882048670,149019570124
2025-03-12,88956924024,6484100435,36683880988,21094929027,153219834474
2025-03-13,89340213827,6574218829,36701520183,21077337208,153693290047
2025-03-14,88646764713,6441558164,36114849259,21025840611,152229012747
2025-03-15,90882500096,6718244485,37427169954,21430711811,156458626346
2025-03-16,92095275925,6818020788,38090340610,21743328887,158746966210
2025-03-17,90351131564,6603643139,36929247448,21559676960,155443699111
2025-03-18,91739587858,6813944783,37490679109,21714652368,157758864118
2025-03-19,91730200670,6815744533,37517105966,21747544430,157810595599
2025-03-20,94482074599,7011856883,39965887572,22521317318,163981136372
2025-03-21,92061217413,6861616661,38536701632,22221543013,159681078719
2025-03-22,91947033577,6849354666,38222157246,22502119851,159520665340
2025-03-23,92597703457,7008039165,38421381368,22710837702,160737961692
2025-03-24,94254965144,7096785589,39127512456,22770334225,163249597414
2025-03-25,97524218037,7249963696,40960034433,23344472044,169078688210
2025-03-26,98386626836,7253204366,41019385304,23432857104,170092073610
2025-03-27,97061071204,7220577452,40294407409,23270979030,167847035095
2025-03-28,96698887587,7275741154,40039917865,23240186725,167254733331
2025-03-29,92853340474,6875762991,38128597782,22740590994,160598292241
2025-03-30,90670604700,6607424391,36401010089,22320267144,155999306324
2025-03-31,89441218942,6562638836,36074635636,22136776313,154215269727
2025-04-01,91530656571,6605139671,36314485678,22181776762,156632058682
2025-04-02,93248891472,6651575092,37472381583,22862472259,160235320406
2025-04-03,90501325452,6339906054,35192537349,22232229168,154265998023
2025-04-04,91257346871,6352227038,35378065347,22202803740,155190442996
2025-04-05,91776834673,6352337191,35776521025,22183126892,156088819781
2025-04-06,91397302989,6246956884,35515257223,22112774157,155272291253
2025-04-07,84605136209,5728977938,31059747493,20653439189,142047300829
2025-04-08,84196861570,5888901976,31104503751,20227652349,141417919646
2025-04-09,81911621881,5684439080,29572351819,19814695278,136983108058
2025-04-10,87644171546,6173493762,33111319985,20907768170,147836753463
2025-04-11,84127911791,6157539119,31197973101,20514611646,141998035657
2025-04-12,85787641601,6341809134,32260001282,20968220976,145357672993
2025-04-13,87993067002,6548143005,34034965933,21475686528,150051862468
2025-04-14,87137881588,6452715568,33041572274,21439718685,148071888115
2025-04-15,87208468282,6388239767,33495208183,21544650414,148636566646
2025-04-16,86800762009,6320484642,32829127821,21536054028,147486428500
2025-04-17,85908361938,6358268500,32858832074,21569327607,146694790119
2025-04-18,86145378933,6354068612,33127753596,21627840089,147255041230
2025-04-19,85690291463,6425662904,33226384805,21770017449,147112356621
2025-04-20,86985725331,6546939552,33945191591,22057397451,149535253925
2025-04-21,86628536341,6609373741,33790129312,21937451379,148965490773
2025-04-22,85996755505,6526742002,33293451422,21913338788,147730287717
2025-04-23,91521676360,7018676210,36911072289,22939241685,158390666544
2025-04-24,92787720110,7062789189,37703254623,23040750241,160594514163
2025-04-25,93722766656,7077238361,37556195041,22930175751,161286375809
2025-04-26,95897114811,7194998087,37796471988,23162069683,164050654569
2025-04-27,96960865868,7214927869,38377797639,23168081781,165721673157
2025-04-28,96244435896,7009204177,37587676858,23060169153,163901486084
2025-04-29,96795417192,7124943413,37709631154,23167576789,164797568548
2025-04-30,96085456092,7017196840,37620183010,23267513223,163990349165
2025-05-01,95961007788,7088518364,37701258319,23312775749,164063560220
2025-05-02,97882047381,7206916368,38614990934,23963359599,167667314282
2025-05-03,98454516848,7167397130,38431859153,24109471231,168163244362
2025-05-04,97879452447,6956712677,38170277377,23887558642,166894001143
2025-05-05,96905009872,6851440982,37532137319,23858464372,165147052545
2025-05-06,96485754135,6844199141,37746641419,24042751107,165119345802
2025-05-07,96501106641,6830668435,37618143544,24274663333,165224581953
2025-05-08,95573496287,6859543836,37745660044,24228938118,164407638285
2025-05-09,105369672997,7618655277,44109120334,26335545692,183432994300
2025-05-10,108358390861,7968356611,47093937252,27327630448,190748315172
2025-05-11,114422176392,8445633911,50125971929,28635705962,201629488194
2025-05-12,113021977886,8313688740,49423193193,28633920367,199392780186
2025-05-13,111152755229,8161528589,48609320194,28827303265,196750907277
2025-05-14,115473162064,8572211171,52179153849,30017334210,206241861294
2025-05-15,112702710719,8380344205,50625041228,29715193799,201423289951
2025-05-16,110622049162,8157650051,49248690739,29041843032,197070232984
2025-05-17,110682506642,8005674122,49212792032,29369322220,197270295016
2025-05-18,109541742018,7840105574,48012746948,29182511148,194577105688
2025-05-19,110358751179,8076715665,48005871752,29236129880,195677468476
2025-05-20,111484673424,8096914071,48752267641,29391567703,197725422839
2025-05-21,112234522608,8189703728,48678640103,29665287027,198768153466
2025-05-22,114216828152,8362841047,49689447319,30154704759,202423821277
2025-05-23,116456915579,8680918884,51520830215,30820685297,207479349975
2025-05-24,111882498606,8228806619,49115480257,30285603864,199512389346
2025-05-25,112063229820,8199832092,49023052483,30241273467,199527387862
2025-05-26,113235627346,8311530017,49498029820,30093664335,201138851518
2025-05-27,114020456556,8283559955,49545221250,30312950599,202162188360
2025-05-28,115902125988,8474262686,50945428028,30833602098,206155418800
2025-05-29,115565262943,8501337745,51389645779,30897654798,206353901265
2025-05-30,112982034275,8158491431,49703302861,30696291077,201540119644
2025-05-31,109942913246,7582146096,48182509942,29916028431,195623597715
2025-06-01,110137253273,7686659714,48231749794,30013076652,196068739433
2025-06-02,110837163222,7742541246,48629361644,30138661545,197347727657
2025-06-03,110341309938,7971137327,49755557338,30654998511,198723003114
2025-06-04,109745622796,7943123638,49368753558,30717585697,197775085689
2025-06-05,109762240203,7798925433,49313958802,30970529710,197845654148
2025-06-06,104859003778,7409719172,46108201339,29781470831,188158395120
2025-06-07,107186218672,7613208778,47239709143,30223418954,192262555547
2025-06-08,108849471317,7707949384,48055406473,30498708860,195111536034
2025-06-09,108738464168,7665276866,47980121607,30403038238,194786900879
2025-06-10,112994109018,8148023502,51277044697,31416022884,203835200101
2025-06-11,116245336349,8463003727,53304570940,32469937575,210482848591
2025-06-12,115456610370,8188054094,52542245918,32502563199,208689473581
2025-06-13,109776669531,7659457875,48935959529,31406564409,197778651344
2025-06-14,109799780132,7651223656,48941974085,31282139725,197675117598
2025-06-15,108802305637,7479115947,48207392126,31118543383,195607357093
2025-06-16,109138593906,7504495280,48908148599,31324572415,196875810200
2025-06-17,111391570420,7580443472,48822669739,31650331810,199445015441
2025-06-18,109691040762,7342074428,48253946950,31330572144,196617634284
2025-06-19,110089858942,7347893697,48384531206,31414193942,197236477787
2025-06-20,110099657747,7296394194,48485860739,31437544091,197319456771
2025-06-21,106678712684,7077509570,46046549206,30991097689,190793869149
2025-06-22,103437956710,6824928902,43671802118,30438236517,184372924247
2025-06-23,100929843975,6695191672,43219865853,30016197672,180861099172
2025-06-24,106929578075,7199951303,46649925746,31102098012,191881553136
2025-06-25,108584604160,7291347694,47228029608,31387134183,194491115645
2025-06-26,108417734498,7148114380,46811370047,31283372433,193660591358
2025-06-27,107120250885,7009370366,46353103615,31194231046,191676955912
2025-06-28,107564738314,7031221565,46614589069,31299381151,192509930099
2025-06-29,109164630438,7154423458,47407718502,31622164655,195348937053
2025-06-30,110760566233,7362271398,48602217221,31849998554,198575053406
2025-07-01,110347959143,7230861631,48856674273,31942067429,198377562476
2025-07-02,108168556837,6948561937,46932965635,31679452289,193729536698
2025-07-03,111958203193,7265801709,49823175945,32714192568,201761373415
2025-07-04,113495723905,7307048292,50194852919,33144526966,204142152082
2025-07-05,111253238164,7028418803,48723679165,32949075308,199954411440
2025-07-06,111813416348,7033255739,48802529943,33186006273,200835208303
2025-07-07,113251128599,7230081416,49856518025,33557273462,203895001502
2025-07-08,112194908703,7155922142,49264911412,33397649817,202013392074
2025-07-09,114120659997,7284934664,50547260906,33886331556,205839187123
2025-07-10,118025119349,7510800534,53505908163,34814564578,213856392624
2025-07-11,122807400125,7849763393,56668119533,36106017904,223431300955
2025-07-12,123264450935,7839763377,56750896663,36507322404,224362433379
2025-07-13,122998739124,7800328963,56512656241,36327003119,223638727447
2025-07-14,124370799383,7989418231,56967555375,36743849252,226071622241
2025-07-15,124814246913,8048072598,57893314429,37115133274,227870767214
2025-07-16,126465561159,8601355608,59790224138,37691126905,232548267810
2025-07-17,130057705247,8948083052,64778020814,38873834967,242657644080
2025-07-18,132171851621,9074258027,66518355618,39611834001,247376299267
2025-07-19,133639440236,9090848052,67415733385,39748593952,249894615625
2025-07-20,134621007259,9183837995,68114214253,40096416190,252015475697
2025-07-21,138376206081,9331247039,70741953052,41164483155,259613889327
2025-07-22,138333404838,9641398846,72130159507,41580555662,261685518853
2025-07-23,139802935856,9673963818,72113366355,41820537039,263410803068
2025-07-24,136377941161,9238306483,69398192521,41086601440,256101041605
2025-07-25,135869850400,9092338138,68964501260,41052626497,254979316295
2025-07-26,137793965778,9358224938,70280060304,41538514457,258970765477
2025-07-27,138595819062,9478318136,70665217123,41805892231,260545246552
2025-07-28,142318809101,9622530629,72795468311,42828442927,267565250968
2025-07-29,139287791637,9210913168,71222732962,42673213063,262394650830
2025-07-30,138915361785,9073993099,70673719835,42707499134,261370573853
2025-07-31,138708664953,9078237884,70836813495,43289593125,261913309457
2025-08-01,135731076602,8622898646,68646043486,42838310824,255838329558
2025-08-02,130683510560,8388620614,65063933685,41393432444,245529497303
2025-08-03,128369108960,8169072892,63163418776,40950309621,240651910249
2025-08-04,131890023787,8530477029,65267985101,42226514222,247915000139
2025-08-05,136369926454,8700542351,69059081409,43275365206,257404915420
2025-08-06,135120085569,8418720311,67123479134,42895566232,253557851246
2025-08-07,137263569927,8598218222,68696839120,43696365025,258254992294
2025-08-08,143472345849,9056282939,72745133944,44993651620,270267414352
2025-08-09,144576765288,9316839251,74335476079,45294761287,273523841905
2025-08-10,149177905612,9710418612,78775252783,46867058531,284530635538
2025-08-11,148848973974,9644189485,78250488041,46860883780,283604535280
2025-08-12,147676083839,9155873680,77099316998,46371283983,280302558500
2025-08-13,154592622557,9601669857,83634856295,48357018641,296186167350
2025-08-14,157814427191,9903278823,86515571335,49007284461,303240561810
2025-08-15,153088114172,9234003382,83189473382,47707623758,293219214694
2025-08-16,150310931645,9110324671,81193034405,47192942147,287807232868
2025-08-17,150453652635,9171425661,80592423228,47118806322,287336307846
2025-08-18,150808182030,9365459985,81016104483,47193254417,288383000915
2025-08-19,148101851662,9065010035,78526115701,46540958997,282233936395
2025-08-20,142755429834,8736228867,74925441138,45487226317,271904326156
2025-08-21,148032107027,9160857154,79193544885,46721219632,283107728698
2025-08-22,146772922062,8996865008,77353804198,46306910349,279430501617
2025-08-23,158153730424,9655022490,87572378953,49279868179,304661000046
2025-08-24,159340914985,9079703046,87434586918,49479639108,305334844057
2025-08-25,156440743113,9362381286,85907833196,49399750516,301110708111
2025-08-26,149606446960,8818139070,79864860626,47785447783,286074894439
2025-08-27,154055452616,9082844185,84007478777,48883733927,296029509505
2025-08-28,153626814850,8990542451,83361489657,48856548520,294835395478
2025-08-29,154866134088,9258686683,84070462000,48952274242,297147557013
2025-08-30,150832348710,8955524650,80781985783,47927428462,288497287605
2025-08-31,151104955351,9042795059,81353276867,48203699813,289704727090
2025-09-01,150706957399,8840941311,81146830078,48309892677,289004621465
2025-09-02,148622543207,8645610791,79336240174,48001501320,284605895492
2025-09-03,149785039252,8848274791,80199541847,48337470133,287170326023
2025-09-04,153248438779,9062890190,82536666055,49278257141,294126252165
2025-09-05,150218933560,8706327591,79648947774,49252422352,287826631277
2025-09-06,150742439353,8859264969,80191405783,49396367331,289189477436
2025-09-07,149839178853,8811472774,79406156725,49245239171,287302047523
2025-09-08,151402746985,8846366936,80362483805,49562382895,290173980621
2025-09-09,152262632835,9026994882,80789018979,49901383850,291980030546
2025-09-10,152269141820,8982514052,81215526681,50186844965,292654027518
2025-09-11,154264972902,9103756164,82813438906,50553486353,296735654325
2025-09-12,156847431654,9346069261,84886790377,51368091483,302448382775
2025-09-13,162159369321,9494718021,89034208906,52721637361,313409933609
2025-09-14,161490488018,9541381719,88688894857,52757495916,312478260510
2025-09-15,159615824832,9267246903,87576570126,52499496395,308959138256
2025-09-16,158031744247,9032758483,85617803317,51889743925,304572049972
2025-09-17,157981726758,9065588142,85739635632,52532545580,305319496112
2025-09-18,160568151809,9401043463,88468214071,53380129768,311817539111
2025-09-19,161382254546,9567441792,88818090645,53500374721,313268161704
2025-09-20,158713970470,9182851162,86112211102,52951044563,306960077297
2025-09-21,160267082129,9260031117,86689628644,53312522956,309529264846
2025-09-22,158353991492,8992120922,84616342498,52819947350,304782402262
2025-09-23,152654084504,8643678806,80820705188,51229507156,293347975654
2025-09-24,150603551388,8655979409,79945034598,50822188344,290026753739
2025-09-25,150815305784,8698241614,79830867685,50287278919,289631694002
2025-09-26,145624554214,8342656859,74330341782,48379626271,276677179126
2025-09-27,148925415744,8524890946,77840880420,49001830307,284293017417
2025-09-28,150169335286,8514499081,77044076882,49234002383,284961913632
2025-09-29,154086352295,8677208038,79334367346,50065126907,292163054586
2025-09-30,155991392898,8503176141,80532234339,50205865717,295232669095
2025-10-01,155310680766,8459282926,79014760543,50032435087,292817159322
2025-10-02,161309739081,8855614876,83194026718,50510395862,303869776537
2025-10-03,164625956595,9058777159,86221641235,51570671632,311477046621
2025-10-04,166096243903,9189117437,86762378474,52046110498,314093850312
2025-10-05,165735369805,9128473763,86046987862,51967901659,312878733089
2025-10-06,166706418202,9046621078,86407520495,52154968134,314315527909
2025-10-07,171048667521,9345127722,89070543812,53202912176,322667251231
2025-10-08,167175670176,9559850932,84974420426,52623116481,314333058015
2025-10-09,168951667727,9565260231,86556271360,53150876408,318224075726
2025-10-10,164736667879,9533586640,83478868256,52226752756,309975875531
2025-10-11,147651191483,7827930619,73069699435,48257648478,276806470015
2025-10-12,145659396231,7599256499,70022029211,47081752746,270362434687
2025-10-13,155729508233,8296793279,77433037741,49075165061,290534504314
2025-10-14,158904628697,8589411722,79518221086,49543840756,296556102261
2025-10-15,155939406950,8276304289,76437825006,48540146031,289193682276
2025-10-16,150914200256,7968580687,74103892992,47896577697,280883251632
2025-10-17,148055390036,7750102496,72512830627,47216604847,275534928006
2025-10-18,145521037365,7540710620,71007128259,46280863027,270349739271
2025-10-19,148460960908,7589731304,71934278902,46566763190,274551734304
2025-10-20,148911919083,7701708940,73441636367,47092145724,277147410114
2025-10-21,150991028089,7836179964,73384141841,47290472030,279501821924
2025-10-22,147580095916,7532967319,71416641322,46778595112,273308299669
2025-10-23,144907738969,7394393692,70284095610,46345268313,268931496584
2025-10-24,146957280465,7495922162,71842699436,47271565745,273567467808
2025-10-25,149191930998,7561130388,73431570283,47319923813,277504555482
2025-10-26,149537851498,7537142934,74009294933,47502904948,278587194313
2025-10-27,154830543792,7877008984,77903980112,48568643356,289180176244
2025-10-28,154062060864,7711096164,76783867327,48799432001,287356456356
2025-10-29,151002293056,7606573015,74660840572,48374270280,281643976923
2025-10-30,149877108534,7628966997,73597744774,48130808043,279234628348
2025-10-31,146842127094,7236652675,71187218524,47500549843,272766548136
2025-11-01,147165508966,7305567742,71939331304,47821482189,274231890201
2025-11-02,147213757335,7360655024,72067594466,47827473792,274469480617
2025-11-03,147430152377,7262582452,72248839840,47799396412,274740971081
2025-11-04,139049641582,6738011968,66492240491,45537909619,257817803660
2025-11-05,128947959033,6478261272,61419400402,42595161810,239440782517
2025-11-06,130098309441,6745252201,64055472477,42500491632,243399525751
